%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1430082135578421335,29,1430082135575684376,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0138488600659,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88528092288,9.45575731681,2.05767998291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082175578301214,30,1430082175575622589,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0170447508503,-0.0229038839551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916385387738,9.51796624653,2.04332407605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082215578390053,31,1430082215575610469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207732900988,0.0111856177455,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913992736595,9.46532792138,1.93086947233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082255578315516,32,1430082255575617516,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213059385628,0.0117182662096,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913992736595,9.5107882931,1.99307840205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082295578546770,33,1430082295575585062,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0117182662096,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.882888271737,9.4605426191,2.01221961119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082335578541234,34,1430082335575611109,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0122509146736,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.835035248878,9.49164708396,2.11988891263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082375581817947,35,1430082375575603072,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0143815085299,-0.0154468054581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90202948088,9.41986754967,2.00264900662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082415580417160,36,1430082415575750993,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0127835631377,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.966631061739,9.51557359539,2.10314035463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082455578600539,37,1430082455576031498,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.00958767235328,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.849391155736,9.45575731681,2.02657551805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082495578283586,38,1430082495575606919,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0133162116018,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.897244178594,9.52992950224,2.06964323862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082535578660924,39,1430082535575725674,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0127835631377,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.870925016022,9.40072634053,1.99786370434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082575578310137,40,1430082575575551345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207732900988,0.0106529692814,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.899636829737,9.41747489853,2.01939756462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082615578314225,41,1430082615575624975,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207732900988,0.0101203208174,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.846998504593,9.40311899167,2.05528733177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082655578300438,42,1430082655575596938,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.00905502388921,-0.0154468054581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82785729545,9.47489852596,1.99786370434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082695578276526,43,1430082695575597860,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0154468054581,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.916385387738,9.48207647938,2.15099337748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082735578260156,44,1430082735575562698,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0117182662096,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.906814783166,9.46772057253,2.06725058748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082775578274619,45,1430082775575599369,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0117182662096,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.940311899167,9.47968382824,1.97154454176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082815578374416,46,1430082815575627791,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0111856177455,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.940311899167,9.44857936338,1.98590044862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082855578333921,47,1430082855575634087,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.014914156994,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.930741294595,9.49643238624,1.96675923948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082895578341592,48,1430082895575637800,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0143815085299,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90202948088,9.47011322367,2.0959624012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082935578285263,49,1430082935575597722,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0133162116018,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.911600085452,9.4605426191,1.98829309977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430082975578302143,50,1430082975575612976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0117182662096,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.868532364879,9.47011322367,2.00504165777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083015578300106,51,1430083015575606981,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0127835631377,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.928348643452,9.47011322367,1.92847682119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083055578345069,52,1430083055575577194,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.0122509146736,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.966631061739,9.43900875881,2.04810937834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083095578287324,53,1430083095575620741,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0133162116018,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913992736595,9.47011322367,2.06725058748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083135578403746,54,1430083135575717829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0133162116018,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.878102969451,9.46293527024,2.08878444777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083175578279000,55,1430083175575605459,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0122509146736,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88528092288,9.44857936338,2.09835505234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083215578290713,56,1430083215575597713,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.00958767235328,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.928348643452,9.45336466567,2.08878444777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083255578316718,57,1430083255575614218,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0117182662096,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.928348643452,9.49643238624,2.01221961119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083295579473640,58,1430083295575967098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0127835631377,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.899636829737,9.46772057253,2.03853877377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083335578337144,59,1430083335575633061,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0138488600659,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918778038881,9.46532792138,2.07203588977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083375578324232,60,1430083375575608399,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207732900988,0.0133162116018,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.873317667165,9.46772057253,2.02418286691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083415578319237,61,1430083415575631321,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0122509146736,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.945097201453,9.4437940611,2.03853877377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083455578926867,62,1430083455575602784,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.014914156994,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.921170690023,9.45575731681,2.12228156377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083495578297872,63,1430083495575600955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0213059385628,0.0122509146736,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.858961760308,9.47968382824,2.14142277291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083535578402002,64,1430083535575631668,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207732900988,0.0133162116018,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.861354411451,9.4437940611,2.03136082034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083575578493090,65,1430083575575612548,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0117182662096,-0.022371235491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90202948088,9.46772057253,2.09835505234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083615578345719,66,1430083615575651886,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0138488600659,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90202948088,9.48686178167,2.01461226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083655578272016,67,1430083655575605183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0117182662096,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.933133945738,9.43422345653,1.95001068148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083695578327062,68,1430083695575626021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0117182662096,-0.0213059385628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.894851527451,9.41986754967,2.03375347148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083735578366275,69,1430083735575638442,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0117182662096,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.88528092288,9.42465285195,2.01700491348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083775578542114,70,1430083775575603989,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0138488600659,-0.0159794539221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.837427900021,9.48446913053,2.01700491348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083815579121327,71,1430083815576539952,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0154468054581,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.832642597736,9.53232215339,2.00264900662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083855578273915,72,1430083855575614956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0117182662096,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.899636829737,9.56821192053,2.01700491348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083895578318503,73,1430083895575618836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0154468054581,0.0106529692814,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.909207434309,9.44618671224,2.03375347148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083935578278883,74,1430083935575611008,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0133162116018,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.839820551164,9.41508224738,2.07203588977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430083975578343554,75,1430083975575614012,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.00852237542514,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.880495620594,9.47489852596,2.07203588977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084015578371809,76,1430084015575623892,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.00905502388921,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.904422132023,9.40551164281,2.03136082034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084055578387564,77,1430084055575611689,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0165121023862,0.0133162116018,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.930741294595,9.44857936338,2.10553300577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084095578296652,78,1430084095575621235,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0127835631377,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.894851527451,9.45336466567,2.01461226234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084135578447198,79,1430084135575746865,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0106529692814,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.878102969451,9.48207647938,2.11031830805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084175578350245,80,1430084175575644203,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0186426962425,0.0138488600659,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.887673574023,9.40311899167,2.1127109592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084215578311916,81,1430084215575615624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0133162116018,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.858961760308,9.44857936338,2.08399914548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084255581659087,82,1430084255575622504,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0111856177455,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.911600085452,9.4605426191,2.10553300577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084295578301300,83,1430084295575613634,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0117182662096,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.866139713736,9.43183080538,2.12467421491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084335578504139,84,1430084335575966055,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0138488600659,-0.0175773993144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.935526596881,9.47489852596,2.10314035463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084375579030102,85,1430084375575706810,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0133162116018,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918778038881,9.48925443281,2.03136082034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084415578327940,86,1430084415575631148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0138488600659,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.990557573168,9.49164708396,2.07442854091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084455578314361,87,1430084455575598903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0143815085299,-0.0165121023862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.918778038881,9.47489852596,1.95240333262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084495578665616,88,1430084495575615491,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0197079931706,0.0122509146736,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.913992736595,9.42226020081,2.08639179662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084535578291037,89,1430084535575618121,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0122509146736,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90202948088,9.46772057253,2.0624652852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084575578606501,90,1430084575575595251,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014914156994,0.0117182662096,-0.0170447508503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.870925016022,9.41747489853,2.04810937834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084615578319839,91,1430084615575637422,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0133162116018,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.928348643452,9.52275154881,2.00504165777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084655579030718,92,1430084655575597885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0202406416347,0.0122509146736,-0.0197079931706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.811108737449,9.39115573595,1.91172826319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084695578301223,93,1430084695575592098,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0170447508503,0.0127835631377,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.952275154881,9.51557359539,2.07442854091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084735579067061,94,1430084735575580061,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0133162116018,-0.0186426962425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.890066225166,9.44140140996,2.05289468062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084775578315108,95,1430084775575624649,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0191753447066,0.0154468054581,-0.0191753447066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.935526596881,9.5107882931,2.00264900662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084815578228487,96,1430084815575585529,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0181100477784,0.0122509146736,-0.0159794539221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.904422132023,9.43900875881,2.00264900662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084855579147992,97,1430084855575611826,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0175773993144,0.0122509146736,-0.0181100477784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.933133945738,9.48207647938,2.04093142491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1430084895579440372,98,1430084895575597664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0207732900988,0.0133162116018,-0.0202406416347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.825464644307,9.45097201453,2.0457167272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
